state,district_clean,month,pincode_x,age_0_5,age_5_17,age_18_greater,child_0_5,child_5_17,adult_18_plus,enrol_total,pincode_y,demo_age_5_17,demo_age_17_,demo_updates,pincode,bio_age_5_17,bio_age_17_,bio_updates,update_pressure,risk_flag,next_month_enrol_prediction,action
GUJARAT,AHMEDABAD,16-09-2,22503708.0,156.0,94.0,8.0,156.0,94.0,8.0,258.0,20957564.0,124.0,1176.0,0.0,32405127.0,792.0,1311.0,0.0,0.0,False,258.0,Normal
GUJARAT,AHMEDABAD,16-10-2,19832045.0,102.0,54.0,5.0,102.0,54.0,5.0,161.0,31234425.0,464.0,2272.0,0.0,28568134.0,357.0,777.0,0.0,0.0,False,161.0,Normal
GUJARAT,AHMEDABAD,16-11-2,27845520.0,336.0,141.0,2.0,336.0,141.0,2.0,479.0,30883270.0,44.0,351.0,0.0,24766236.0,57.0,155.0,0.0,0.0,False,479.0,Normal
GUJARAT,AHMEDABAD,17-06-2,24412698.0,123.0,147.0,8.0,123.0,147.0,8.0,278.0,,,,,21718996.0,398.0,872.0,0.0,0.0,False,278.0,Normal
GUJARAT,AHMEDABAD,17-09-2,22876026.0,166.0,114.0,8.0,166.0,114.0,8.0,288.0,21745541.0,131.0,1212.0,0.0,36569204.0,819.0,1784.0,0.0,0.0,False,288.0,Normal
GUJARAT,AHMEDABAD,17-10-2,24030364.0,175.0,92.0,7.0,175.0,92.0,7.0,274.0,23619815.0,176.0,1005.0,0.0,18674738.0,223.0,509.0,0.0,0.0,False,274.0,Normal
GUJARAT,AHMEDABAD,17-11-2,28616884.0,189.0,68.0,2.0,189.0,68.0,2.0,259.0,36178504.0,208.0,2335.0,0.0,30494497.0,741.0,1372.0,0.0,0.0,False,259.0,Normal
GUJARAT,AHMEDABAD,18-06-2,20601085.0,96.0,83.0,3.0,96.0,83.0,3.0,182.0,,,,,39295031.0,509.0,1072.0,0.0,0.0,False,182.0,Normal
GUJARAT,AHMEDABAD,18-09-2,22125838.0,178.0,86.0,4.0,178.0,86.0,4.0,268.0,18294299.0,62.0,799.0,0.0,40037811.0,998.0,1659.0,0.0,0.0,False,268.0,Normal
GUJARAT,AHMEDABAD,18-10-2,22109157.0,111.0,47.0,2.0,111.0,47.0,2.0,160.0,23618815.0,95.0,770.0,0.0,30869216.0,234.0,535.0,0.0,0.0,False,160.0,Normal
GUJARAT,AHMEDABAD,18-11-2,32043560.0,435.0,169.0,12.0,435.0,169.0,12.0,616.0,39277545.0,209.0,2504.0,0.0,28564891.0,1002.0,1357.0,0.0,0.0,False,616.0,Normal
GUJARAT,AHMEDABAD,19-06-2,24401128.0,172.0,175.0,13.0,172.0,175.0,13.0,360.0,,,,,38507469.0,1089.0,2298.0,0.0,0.0,False,360.0,Normal
GUJARAT,AHMEDABAD,19-09-2,23267604.0,160.0,77.0,1.0,160.0,77.0,1.0,238.0,27047728.0,120.0,1249.0,0.0,43442178.0,1075.0,1752.0,0.0,0.0,False,238.0,Normal
GUJARAT,AHMEDABAD,19-10-2,18314491.0,110.0,50.0,2.0,110.0,50.0,2.0,162.0,23652124.0,65.0,507.0,0.0,32025620.0,46.0,227.0,0.0,0.0,False,162.0,Normal
GUJARAT,AHMEDABAD,19-11-2,25172560.0,315.0,118.0,50.0,315.0,118.0,50.0,483.0,27846128.0,174.0,1647.0,0.0,30871439.0,1177.0,1633.0,0.0,0.0,False,483.0,Normal
GUJARAT,AHMEDABAD,20-09-2,20211936.0,125.0,75.0,2.0,125.0,75.0,2.0,202.0,28612790.0,153.0,1142.0,0.0,43827477.0,1057.0,1553.0,0.0,0.0,False,202.0,Normal
GUJARAT,AHMEDABAD,20-10-2,6106061.0,16.0,3.0,0.0,16.0,3.0,0.0,19.0,20945107.0,60.0,313.0,0.0,22885934.0,18.0,123.0,0.0,0.0,False,19.0,Normal
GUJARAT,AHMEDABAD,21-09-2,4956970.0,12.0,7.0,0.0,12.0,7.0,0.0,19.0,,,,,28174939.0,46.0,225.0,0.0,0.0,False,19.0,Normal
GUJARAT,AHMEDABAD,21-10-2,14110685.0,62.0,18.0,0.0,62.0,18.0,0.0,80.0,16761851.0,18.0,165.0,0.0,25932403.0,50.0,127.0,0.0,0.0,False,80.0,Normal
GUJARAT,AHMEDABAD,21-12-2,15252802.0,129.0,0.0,0.0,129.0,0.0,0.0,129.0,40409124.0,31.0,456.0,0.0,29327958.0,27.0,307.0,0.0,0.0,False,129.0,Normal
GUJARAT,AHMEDABAD,22-09-2,22122679.0,89.0,74.0,1.0,89.0,74.0,1.0,164.0,,,,,36956668.0,686.0,1339.0,0.0,0.0,False,164.0,Normal
GUJARAT,AHMEDABAD,22-10-2,1524638.0,2.0,2.0,0.0,2.0,2.0,0.0,4.0,6106146.0,4.0,17.0,0.0,20607170.0,16.0,87.0,0.0,0.0,False,4.0,Normal
GUJARAT,AHMEDABAD,22-12-2,25543543.0,355.0,2.0,1.0,355.0,2.0,1.0,358.0,42306574.0,153.0,1967.0,0.0,23253492.0,624.0,992.0,0.0,0.0,False,358.0,Normal
GUJARAT,AHMEDABAD,23-09-2,20582076.0,107.0,42.0,4.0,107.0,42.0,4.0,153.0,,,,,44595841.0,950.0,1576.0,0.0,0.0,False,153.0,Normal
GUJARAT,AHMEDABAD,23-10-2,2291356.0,4.0,2.0,0.0,4.0,2.0,0.0,6.0,15638252.0,18.0,85.0,0.0,24383769.0,26.0,121.0,0.0,0.0,False,6.0,Normal
GUJARAT,AHMEDABAD,23-12-2,24771319.0,272.0,0.0,2.0,272.0,0.0,2.0,274.0,38844390.0,174.0,2234.0,0.0,34301576.0,954.0,1372.0,0.0,0.0,False,274.0,Normal
GUJARAT,AHMEDABAD,24-09-2,21361156.0,138.0,69.0,3.0,138.0,69.0,3.0,210.0,,,,,32774929.0,688.0,1204.0,0.0,0.0,False,210.0,Normal
GUJARAT,AHMEDABAD,24-10-2,19829593.0,93.0,49.0,7.0,93.0,49.0,7.0,149.0,21707092.0,136.0,735.0,0.0,24423391.0,84.0,173.0,0.0,0.0,False,149.0,Normal
GUJARAT,AHMEDABAD,24-12-2,25918960.0,201.0,87.0,39.0,201.0,87.0,39.0,327.0,31974719.0,152.0,1615.0,0.0,35821245.0,1083.0,1461.0,0.0,0.0,False,327.0,Normal
GUJARAT,AHMEDABAD,25-09-2,21363930.0,112.0,70.0,0.0,112.0,70.0,0.0,182.0,,,,,35836795.0,731.0,1320.0,0.0,0.0,False,182.0,Normal
GUJARAT,AHMEDABAD,25-10-2,15635689.0,50.0,25.0,4.0,50.0,25.0,4.0,79.0,19416784.0,26.0,254.0,0.0,27403682.0,43.0,135.0,0.0,0.0,False,79.0,Normal
GUJARAT,AHMEDABAD,25-11-2,27082705.0,265.0,82.0,7.0,265.0,82.0,7.0,354.0,30501417.0,177.0,1788.0,0.0,23253109.0,711.0,1079.0,0.0,0.0,False,354.0,Normal
GUJARAT,AHMEDABAD,25-12-2,23262791.0,142.0,106.0,11.0,142.0,106.0,11.0,259.0,40749435.0,43.0,781.0,0.0,32796132.0,63.0,451.0,0.0,0.0,False,259.0,Normal
GUJARAT,AHMEDABAD,26-09-2,18696494.0,77.0,38.0,1.0,77.0,38.0,1.0,116.0,,,,,33154376.0,671.0,1221.0,0.0,0.0,False,116.0,Normal
GUJARAT,AHMEDABAD,26-10-2,9912696.0,24.0,13.0,0.0,24.0,13.0,0.0,37.0,22472745.0,42.0,330.0,0.0,24788687.0,41.0,142.0,0.0,0.0,False,37.0,Normal
GUJARAT,AHMEDABAD,26-12-2,15642252.0,92.0,29.0,11.0,92.0,29.0,11.0,132.0,37722614.0,141.0,2095.0,0.0,25526679.0,619.0,960.0,0.0,0.0,False,132.0,Normal
GUJARAT,AHMEDABAD,27-09-2,9151346.0,22.0,10.0,0.0,22.0,10.0,0.0,32.0,,,,,23241791.0,309.0,454.0,0.0,0.0,False,32.0,Normal
GUJARAT,AHMEDABAD,27-10-2,8771256.0,15.0,13.0,6.0,15.0,13.0,6.0,34.0,20560559.0,61.0,374.0,0.0,28966382.0,408.0,921.0,0.0,0.0,False,34.0,Normal
GUJARAT,AHMEDABAD,27-12-2,20970798.0,135.0,26.0,19.0,135.0,26.0,19.0,180.0,35470339.0,103.0,1233.0,0.0,38488335.0,879.0,939.0,0.0,0.0,False,180.0,Normal
GUJARAT,AHMEDABAD,28-09-2,382435.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,,,,,20975774.0,20.0,136.0,0.0,0.0,False,1.0,Normal
GUJARAT,AHMEDABAD,28-10-2,10673492.0,23.0,12.0,12.0,23.0,12.0,12.0,47.0,21361794.0,66.0,540.0,0.0,17543526.0,334.0,675.0,0.0,0.0,False,47.0,Normal
GUJARAT,AHMEDABAD,28-12-2,18689370.0,105.0,29.0,2.0,105.0,29.0,2.0,136.0,37720316.0,340.0,2143.0,0.0,35103041.0,710.0,784.0,0.0,0.0,False,136.0,Normal
GUJARAT,AHMEDABAD,29-09-2,7636089.0,17.0,11.0,0.0,17.0,11.0,0.0,28.0,,,,,28573638.0,387.0,921.0,0.0,0.0,False,28.0,Normal
GUJARAT,AHMEDABAD,29-10-2,7243725.0,19.0,6.0,2.0,19.0,6.0,2.0,27.0,30483038.0,209.0,1490.0,0.0,23621028.0,377.0,801.0,0.0,0.0,False,27.0,Normal
GUJARAT,AHMEDABAD,29-12-2,23241855.0,357.0,34.0,19.0,357.0,34.0,19.0,410.0,43035739.0,320.0,2502.0,0.0,35461768.0,639.0,650.0,0.0,0.0,False,410.0,Normal
GUJARAT,AHMEDABAD,30-09-2,4958706.0,3.0,12.0,0.0,3.0,12.0,0.0,15.0,,,,,39605154.0,619.0,1202.0,0.0,0.0,False,15.0,Normal
GUJARAT,AHMEDABAD,30-10-2,24393715.0,188.0,83.0,7.0,188.0,83.0,7.0,278.0,26647986.0,136.0,1129.0,0.0,33546006.0,462.0,1016.0,0.0,0.0,False,278.0,Normal
GUJARAT,AHMEDABAD,31-10-2,21358971.0,148.0,71.0,5.0,148.0,71.0,5.0,224.0,28571485.0,61.0,691.0,0.0,22105512.0,53.0,172.0,0.0,0.0,False,224.0,Normal
GUJARAT,AHMEDABAD,31-12-2,25557074.0,183.0,205.0,15.0,183.0,205.0,15.0,403.0,38078326.0,67.0,1570.0,0.0,,,,,0.0,False,403.0,Normal
GUJARAT,AMRELI,01-01-2,10226707.0,145.0,12.0,0.0,145.0,12.0,0.0,157.0,16803211.0,19.0,407.0,0.0,13514602.0,229.0,245.0,0.0,0.0,False,157.0,Normal
GUJARAT,AMRELI,01-04-2,731125.0,174.0,21.0,43.0,174.0,21.0,43.0,238.0,,,,,12050704.0,3470.0,4013.0,0.0,0.0,False,238.0,Normal
GUJARAT,AMRELI,01-07-2,1460198.0,558.0,151.0,60.0,558.0,151.0,60.0,769.0,,,,,9488341.0,192.0,202.0,0.0,0.0,False,769.0,Normal
GUJARAT,AMRELI,01-09-2,8763920.0,42.0,14.0,5.0,42.0,14.0,5.0,61.0,12783595.0,16.0,329.0,0.0,22280895.0,237.0,368.0,0.0,0.0,False,61.0,Normal
GUJARAT,AMRELI,01-11-2,1458986.0,2.0,0.0,2.0,2.0,0.0,2.0,4.0,12420192.0,20.0,278.0,0.0,5839749.0,68.0,110.0,0.0,0.0,False,4.0,Normal
GUJARAT,AMRELI,02-01-2,11682697.0,130.0,16.0,0.0,130.0,16.0,0.0,146.0,12406993.0,19.0,181.0,0.0,10957886.0,103.0,136.0,0.0,0.0,False,146.0,Normal
GUJARAT,AMRELI,02-09-2,9497950.0,42.0,16.0,3.0,42.0,16.0,3.0,61.0,11327287.0,20.0,300.0,0.0,19356188.0,172.0,340.0,0.0,0.0,False,61.0,Normal
GUJARAT,AMRELI,02-11-2,8038140.0,52.0,3.0,0.0,52.0,3.0,0.0,55.0,8404039.0,3.0,38.0,0.0,9133674.0,18.0,52.0,0.0,0.0,False,55.0,Normal
GUJARAT,AMRELI,03-01-2,3287143.0,5.0,2.0,9.0,5.0,2.0,9.0,16.0,16806034.0,5.0,150.0,0.0,6940098.0,10.0,17.0,0.0,0.0,False,16.0,Normal
GUJARAT,AMRELI,03-09-2,6575124.0,61.0,10.0,1.0,61.0,10.0,1.0,72.0,11327287.0,23.0,215.0,0.0,15340619.0,169.0,261.0,0.0,0.0,False,72.0,Normal
GUJARAT,AMRELI,03-11-2,5115689.0,14.0,5.0,2.0,14.0,5.0,2.0,21.0,9864062.0,24.0,258.0,0.0,13514702.0,179.0,313.0,0.0,0.0,False,21.0,Normal
GUJARAT,AMRELI,04-09-2,8767090.0,48.0,5.0,1.0,48.0,5.0,1.0,54.0,11691755.0,16.0,208.0,0.0,13150912.0,85.0,146.0,0.0,0.0,False,54.0,Normal
GUJARAT,AMRELI,05-11-2,5114300.0,18.0,4.0,0.0,18.0,4.0,0.0,22.0,7671163.0,3.0,72.0,0.0,10595139.0,19.0,48.0,0.0,0.0,False,22.0,Normal
GUJARAT,AMRELI,06-09-2,5479934.0,39.0,8.0,2.0,39.0,8.0,2.0,49.0,10956150.0,16.0,214.0,0.0,11316865.0,66.0,121.0,0.0,0.0,False,49.0,Normal
GUJARAT,AMRELI,06-11-2,2922936.0,7.0,0.0,6.0,7.0,0.0,6.0,13.0,14608856.0,33.0,370.0,0.0,8035101.0,61.0,111.0,0.0,0.0,False,13.0,Normal
GUJARAT,AMRELI,07-09-2,365560.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,4018465.0,0.0,21.0,0.0,4750065.0,0.0,18.0,0.0,0.0,False,1.0,Normal
GUJARAT,AMRELI,07-11-2,5480510.0,20.0,2.0,8.0,20.0,2.0,8.0,30.0,8403743.0,11.0,139.0,0.0,8035930.0,77.0,116.0,0.0,0.0,False,30.0,Normal
GUJARAT,AMRELI,08-09-2,7307565.0,45.0,11.0,4.0,45.0,11.0,4.0,60.0,11316156.0,18.0,275.0,0.0,8031150.0,60.0,149.0,0.0,0.0,False,60.0,Normal
GUJARAT,AMRELI,08-11-2,6942592.0,28.0,4.0,0.0,28.0,4.0,0.0,32.0,8400801.0,10.0,109.0,0.0,16075762.0,111.0,218.0,0.0,0.0,False,32.0,Normal
GUJARAT,AMRELI,09-06-2,9859434.0,65.0,17.0,6.0,65.0,17.0,6.0,88.0,,,,,12050467.0,266.0,223.0,0.0,0.0,False,88.0,Normal
GUJARAT,AMRELI,09-09-2,7673105.0,49.0,10.0,1.0,49.0,10.0,1.0,60.0,7305399.0,16.0,250.0,0.0,9129153.0,69.0,137.0,0.0,0.0,False,60.0,Normal
GUJARAT,AMRELI,09-11-2,6578372.0,44.0,3.0,0.0,44.0,3.0,0.0,47.0,6576000.0,7.0,33.0,0.0,7305410.0,14.0,28.0,0.0,0.0,False,47.0,Normal
GUJARAT,AMRELI,10-06-2,6211034.0,55.0,18.0,4.0,55.0,18.0,4.0,77.0,,,,,14234861.0,338.0,311.0,0.0,0.0,False,77.0,Normal
GUJARAT,AMRELI,10-09-2,9496963.0,62.0,11.0,1.0,62.0,11.0,1.0,74.0,5841816.0,18.0,150.0,0.0,6202647.0,69.0,103.0,0.0,0.0,False,74.0,Normal
GUJARAT,AMRELI,10-11-2,6576975.0,23.0,1.0,1.0,23.0,1.0,1.0,25.0,8038205.0,8.0,135.0,0.0,8401018.0,111.0,151.0,0.0,0.0,False,25.0,Normal
GUJARAT,AMRELI,11-06-2,10596624.0,61.0,34.0,3.0,61.0,34.0,3.0,98.0,,,,,20080245.0,360.0,393.0,0.0,0.0,False,98.0,Normal
GUJARAT,AMRELI,11-09-2,6940886.0,56.0,9.0,3.0,56.0,9.0,3.0,68.0,12056988.0,29.0,260.0,0.0,13517556.0,211.0,327.0,0.0,0.0,False,68.0,Normal
GUJARAT,AMRELI,11-11-2,6209292.0,23.0,5.0,4.0,23.0,5.0,4.0,32.0,8034611.0,15.0,177.0,0.0,13878791.0,188.0,228.0,0.0,0.0,False,32.0,Normal
GUJARAT,AMRELI,12-06-2,8034539.0,44.0,21.0,2.0,44.0,21.0,2.0,67.0,,,,,13502187.0,260.0,267.0,0.0,0.0,False,67.0,Normal
GUJARAT,AMRELI,12-09-2,6576072.0,42.0,11.0,1.0,42.0,11.0,1.0,54.0,8399083.0,8.0,191.0,0.0,12421159.0,159.0,238.0,0.0,0.0,False,54.0,Normal
GUJARAT,AMRELI,12-11-2,10230676.0,60.0,6.0,5.0,60.0,6.0,5.0,71.0,8765740.0,6.0,144.0,0.0,12777455.0,94.0,140.0,0.0,0.0,False,71.0,Normal
GUJARAT,AMRELI,13-06-2,9125745.0,46.0,26.0,3.0,46.0,26.0,3.0,75.0,,,,,14600707.0,265.0,289.0,0.0,0.0,False,75.0,Normal
GUJARAT,AMRELI,13-09-2,3654435.0,9.0,6.0,1.0,9.0,6.0,1.0,16.0,7666767.0,5.0,101.0,0.0,15335772.0,91.0,91.0,0.0,0.0,False,16.0,Normal
GUJARAT,AMRELI,13-10-2,8034689.0,59.0,8.0,3.0,59.0,8.0,3.0,70.0,8771237.0,0.0,67.0,0.0,6205928.0,40.0,66.0,0.0,0.0,False,70.0,Normal
GUJARAT,AMRELI,13-11-2,7309038.0,42.0,5.0,1.0,42.0,5.0,1.0,48.0,8768775.0,13.0,134.0,0.0,8397140.0,70.0,101.0,0.0,0.0,False,48.0,Normal
GUJARAT,AMRELI,14-06-2,2191000.0,10.0,4.0,0.0,10.0,4.0,0.0,14.0,,,,,13153476.0,95.0,86.0,0.0,0.0,False,14.0,Normal
GUJARAT,AMRELI,14-09-2,365550.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2558390.0,0.0,7.0,0.0,7305766.0,11.0,18.0,0.0,0.0,False,1.0,Normal
GUJARAT,AMRELI,14-11-2,5844335.0,36.0,6.0,0.0,36.0,6.0,0.0,42.0,10596191.0,9.0,184.0,0.0,12054547.0,116.0,156.0,0.0,0.0,False,42.0,Normal
GUJARAT,AMRELI,15-06-2,364521.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,,,,,8402975.0,6.0,39.0,0.0,0.0,False,1.0,Normal
GUJARAT,AMRELI,15-09-2,6942004.0,31.0,11.0,1.0,31.0,11.0,1.0,43.0,9864628.0,12.0,220.0,0.0,14978084.0,207.0,274.0,0.0,0.0,False,43.0,Normal
GUJARAT,AMRELI,15-10-2,5839898.0,28.0,8.0,0.0,28.0,8.0,0.0,36.0,12788132.0,17.0,204.0,0.0,13882866.0,187.0,133.0,0.0,0.0,False,36.0,Normal
GUJARAT,AMRELI,15-11-2,9493260.0,101.0,12.0,5.0,101.0,12.0,5.0,118.0,13154246.0,22.0,252.0,0.0,10228394.0,97.0,88.0,0.0,0.0,False,118.0,Normal
GUJARAT,AMRELI,15-12-2,9863927.0,118.0,19.0,8.0,118.0,19.0,8.0,145.0,15704764.0,8.0,376.0,0.0,16061345.0,188.0,251.0,0.0,0.0,False,145.0,Normal
GUJARAT,AMRELI,16-06-2,3288542.0,6.0,7.0,2.0,6.0,7.0,2.0,15.0,,,,,16058976.0,111.0,155.0,0.0,0.0,False,15.0,Normal
GUJARAT,AMRELI,16-09-2,7673590.0,47.0,14.0,4.0,47.0,14.0,4.0,65.0,9495403.0,19.0,184.0,0.0,16431281.0,241.0,288.0,0.0,0.0,False,65.0,Normal
GUJARAT,AMRELI,16-10-2,6208214.0,18.0,3.0,1.0,18.0,3.0,1.0,22.0,11324764.0,44.0,197.0,0.0,9863279.0,58.0,78.0,0.0,0.0,False,22.0,Normal
GUJARAT,AMRELI,16-11-2,8769836.0,71.0,9.0,0.0,71.0,9.0,0.0,80.0,8405584.0,4.0,42.0,0.0,7673538.0,10.0,16.0,0.0,0.0,False,80.0,Normal
GUJARAT,AMRELI,17-06-2,9134130.0,57.0,24.0,4.0,57.0,24.0,4.0,85.0,,,,,10231150.0,196.0,199.0,0.0,0.0,False,85.0,Normal
GUJARAT,AMRELI,17-09-2,6574411.0,24.0,15.0,0.0,24.0,15.0,0.0,39.0,9482887.0,6.0,202.0,0.0,18615501.0,215.0,349.0,0.0,0.0,False,39.0,Normal
GUJARAT,AMRELI,17-10-2,7306480.0,31.0,4.0,6.0,31.0,4.0,6.0,41.0,10227904.0,21.0,150.0,0.0,9125710.0,55.0,109.0,0.0,0.0,False,41.0,Normal
GUJARAT,AMRELI,17-11-2,8038985.0,46.0,3.0,1.0,46.0,3.0,1.0,50.0,14247027.0,28.0,310.0,0.0,13146767.0,151.0,235.0,0.0,0.0,False,50.0,Normal
GUJARAT,AMRELI,18-06-2,5845732.0,23.0,10.0,5.0,23.0,10.0,5.0,38.0,,,,,16066242.0,88.0,149.0,0.0,0.0,False,38.0,Normal
GUJARAT,AMRELI,18-09-2,5843535.0,42.0,6.0,1.0,42.0,6.0,1.0,49.0,12788905.0,17.0,225.0,0.0,13878739.0,140.0,202.0,0.0,0.0,False,49.0,Normal
GUJARAT,AMRELI,18-10-2,5115622.0,18.0,2.0,4.0,18.0,2.0,4.0,24.0,8401600.0,4.0,107.0,0.0,14248725.0,67.0,109.0,0.0,0.0,False,24.0,Normal
GUJARAT,AMRELI,18-11-2,10596080.0,78.0,11.0,0.0,78.0,11.0,0.0,89.0,16068002.0,14.0,320.0,0.0,11685196.0,194.0,203.0,0.0,0.0,False,89.0,Normal
GUJARAT,AMRELI,19-06-2,9496441.0,67.0,35.0,3.0,67.0,35.0,3.0,105.0,,,,,17885330.0,372.0,426.0,0.0,0.0,False,105.0,Normal
GUJARAT,AMRELI,19-09-2,6211184.0,34.0,15.0,1.0,34.0,15.0,1.0,50.0,8396462.0,10.0,116.0,0.0,16427375.0,160.0,310.0,0.0,0.0,False,50.0,Normal
GUJARAT,AMRELI,19-10-2,5111488.0,19.0,2.0,0.0,19.0,2.0,0.0,21.0,7671884.0,3.0,66.0,0.0,13153092.0,63.0,60.0,0.0,0.0,False,21.0,Normal
GUJARAT,AMRELI,19-11-2,9131175.0,84.0,11.0,6.0,84.0,11.0,6.0,101.0,9865394.0,13.0,185.0,0.0,14604829.0,216.0,237.0,0.0,0.0,False,101.0,Normal
GUJARAT,AMRELI,20-09-2,5480678.0,26.0,12.0,0.0,26.0,12.0,0.0,38.0,12420918.0,17.0,190.0,0.0,18263068.0,200.0,209.0,0.0,0.0,False,38.0,Normal
GUJARAT,AMRELI,20-10-2,1096791.0,2.0,1.0,0.0,2.0,1.0,0.0,3.0,5845165.0,4.0,22.0,0.0,5478259.0,0.0,36.0,0.0,0.0,False,3.0,Normal
GUJARAT,AMRELI,21-09-2,365665.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,,,,,5482117.0,1.0,24.0,0.0,0.0,False,1.0,Normal
GUJARAT,AMRELI,21-10-2,3288877.0,10.0,0.0,0.0,10.0,0.0,0.0,10.0,3651551.0,1.0,12.0,0.0,7306327.0,8.0,29.0,0.0,0.0,False,10.0,Normal
GUJARAT,AMRELI,21-12-2,5115203.0,37.0,0.0,0.0,37.0,0.0,0.0,37.0,11324505.0,3.0,51.0,0.0,2919769.0,0.0,11.0,0.0,0.0,False,37.0,Normal
GUJARAT,AMRELI,22-09-2,6941959.0,35.0,10.0,1.0,35.0,10.0,1.0,46.0,,,,,14233027.0,126.0,161.0,0.0,0.0,False,46.0,Normal
GUJARAT,AMRELI,22-12-2,10225421.0,157.0,0.0,0.0,157.0,0.0,0.0,157.0,17163780.0,28.0,271.0,0.0,12048081.0,91.0,147.0,0.0,0.0,False,157.0,Normal
GUJARAT,AMRELI,23-09-2,7671420.0,43.0,13.0,0.0,43.0,13.0,0.0,56.0,,,,,18990942.0,302.0,362.0,0.0,0.0,False,56.0,Normal
GUJARAT,AMRELI,23-10-2,365560.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2920441.0,0.0,8.0,0.0,4748551.0,0.0,31.0,0.0,0.0,False,1.0,Normal
GUJARAT,AMRELI,23-12-2,8034062.0,122.0,0.0,0.0,122.0,0.0,0.0,122.0,13152902.0,5.0,302.0,0.0,10958371.0,146.0,158.0,0.0,0.0,False,122.0,Normal
GUJARAT,AMRELI,24-09-2,7306475.0,44.0,6.0,2.0,44.0,6.0,2.0,52.0,,,,,13148396.0,170.0,203.0,0.0,0.0,False,52.0,Normal
GUJARAT,AMRELI,24-10-2,3288787.0,10.0,1.0,0.0,10.0,1.0,0.0,11.0,9133015.0,8.0,66.0,0.0,13514504.0,24.0,77.0,0.0,0.0,False,11.0,Normal
GUJARAT,AMRELI,24-12-2,8768395.0,120.0,8.0,8.0,120.0,8.0,8.0,136.0,11324924.0,7.0,275.0,0.0,15695928.0,234.0,241.0,0.0,0.0,False,136.0,Normal
GUJARAT,AMRELI,25-09-2,6942021.0,44.0,9.0,1.0,44.0,9.0,1.0,54.0,,,,,13880277.0,180.0,199.0,0.0,0.0,False,54.0,Normal
GUJARAT,AMRELI,25-10-2,2557597.0,8.0,1.0,0.0,8.0,1.0,0.0,9.0,6940555.0,6.0,44.0,0.0,11692724.0,12.0,37.0,0.0,0.0,False,9.0,Normal
GUJARAT,AMRELI,25-11-2,8403378.0,51.0,3.0,0.0,51.0,3.0,0.0,54.0,12054437.0,15.0,182.0,0.0,10225835.0,143.0,168.0,0.0,0.0,False,54.0,Normal
GUJARAT,AMRELI,25-12-2,8769699.0,60.0,8.0,4.0,60.0,8.0,4.0,72.0,15338279.0,6.0,93.0,0.0,12418965.0,47.0,106.0,0.0,0.0,False,72.0,Normal
GUJARAT,AMRELI,26-09-2,5476970.0,23.0,3.0,1.0,23.0,3.0,1.0,27.0,,,,,15710343.0,146.0,243.0,0.0,0.0,False,27.0,Normal
GUJARAT,AMRELI,26-10-2,1096591.0,2.0,1.0,0.0,2.0,1.0,0.0,3.0,9132099.0,5.0,49.0,0.0,10954188.0,26.0,34.0,0.0,0.0,False,3.0,Normal
GUJARAT,AMRELI,26-12-2,3651949.0,20.0,1.0,2.0,20.0,1.0,2.0,23.0,14980649.0,18.0,430.0,0.0,9859083.0,112.0,144.0,0.0,0.0,False,23.0,Normal
GUJARAT,AMRELI,27-09-2,364530.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,,,,,10593608.0,96.0,75.0,0.0,0.0,False,1.0,Normal
GUJARAT,AMRELI,27-10-2,365650.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,6940488.0,5.0,29.0,0.0,11308650.0,45.0,106.0,0.0,0.0,False,1.0,Normal
GUJARAT,AMRELI,27-12-2,2923241.0,9.0,2.0,1.0,9.0,2.0,1.0,12.0,16803546.0,8.0,185.0,0.0,14245768.0,169.0,128.0,0.0,0.0,False,12.0,Normal
GUJARAT,AMRELI,28-10-2,1095556.0,1.0,0.0,4.0,1.0,0.0,4.0,5.0,9130824.0,7.0,102.0,0.0,7308534.0,75.0,156.0,0.0,0.0,False,5.0,Normal
GUJARAT,AMRELI,28-12-2,4750541.0,19.0,3.0,0.0,19.0,3.0,0.0,22.0,13147527.0,25.0,155.0,0.0,12419843.0,72.0,125.0,0.0,0.0,False,22.0,Normal
GUJARAT,AMRELI,29-09-2,730780.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,,,,,12423381.0,163.0,140.0,0.0,0.0,False,2.0,Normal
GUJARAT,AMRELI,29-10-2,1462156.0,1.0,0.0,17.0,1.0,0.0,17.0,18.0,13510262.0,21.0,270.0,0.0,13148533.0,200.0,308.0,0.0,0.0,False,18.0,Normal
GUJARAT,AMRELI,29-12-2,8035413.0,57.0,3.0,0.0,57.0,3.0,0.0,60.0,16807505.0,25.0,340.0,0.0,13517638.0,117.0,103.0,0.0,0.0,False,60.0,Normal
GUJARAT,AMRELI,30-10-2,6571624.0,35.0,4.0,6.0,35.0,4.0,6.0,45.0,9130220.0,8.0,180.0,0.0,12420418.0,97.0,161.0,0.0,0.0,False,45.0,Normal
